date,縣市,鄉鎮,戶數,人口總,人口男,人口女
2009/11/1,雲林縣,北港鎮,15098,43588,22703,20885
2009/11/1,雲林縣,古坑鄉,10569,34609,18318,16291
2009/11/1,雲林縣,大埤鄉,6612,21528,11498,10030
2009/11/1,雲林縣,莿桐鄉,8913,30697,16093,14604
2009/11/1,雲林縣,林內鄉,5712,20126,10524,9602
2009/11/1,雲林縣,二崙鄉,8724,30056,16133,13923
2009/11/1,雲林縣,崙背鄉,8251,27745,14651,13094
2009/11/1,雲林縣,麥寮鄉,12022,35074,18470,16604
2009/11/1,雲林縣,東勢鄉,5711,17182,9345,7837
2009/11/1,雲林縣,褒忠鄉,4269,14600,7777,6823
2009/11/1,雲林縣,臺西鄉,8771,26605,14324,12281
2009/11/1,雲林縣,元長鄉,9327,29348,15995,13353
2009/11/1,雲林縣,四湖鄉,9044,27257,14881,12376
2009/11/1,雲林縣,口湖鄉,9630,30818,16447,14371
2009/11/1,雲林縣,水林鄉,10378,29502,16137,13365
2009/11/1,嘉義縣,太保市,10950,36136,18690,17446
2009/11/1,嘉義縣,朴子市,14259,44295,22644,21651
2009/11/1,嘉義縣,布袋鎮,10113,30793,15843,14950
2009/11/1,嘉義縣,大林鎮,11107,33983,17491,16492
2009/11/1,嘉義縣,民雄鄉,22387,72734,37426,35308
2009/11/1,嘉義縣,溪口鄉,5381,16567,8836,7731
2009/11/1,嘉義縣,新港鄉,10287,35039,18504,16535
2009/11/1,嘉義縣,六腳鄉,9110,26856,14242,12614
2009/11/1,嘉義縣,東石鄉,9339,28214,15011,13203
2009/11/1,嘉義縣,義竹鄉,7448,21691,11233,10458
2009/11/1,嘉義縣,鹿草鄉,5689,17395,9329,8066
2009/11/1,嘉義縣,水上鄉,17235,52563,27238,25325
2009/11/1,嘉義縣,中埔鄉,15031,47803,25022,22781
2009/11/1,嘉義縣,竹崎鄉,11214,38928,20758,18170
2009/11/1,嘉義縣,梅山鄉,6570,22020,11680,10340
2009/11/1,嘉義縣,番路鄉,3870,11687,6361,5326
2009/11/1,嘉義縣,大埔鄉,1965,4553,2419,2134
2009/11/1,嘉義縣,阿里山鄉,2032,6200,3329,2871
2009/11/1,臺南市,新營區,26812,78261,39175,39086
2009/11/1,臺南市,永康區,73368,214429,106811,107618
2009/11/1,臺南市,鹽水區,9854,27324,14247,13077
2009/11/1,臺南市,白河區,10867,31754,16686,15068
2009/11/1,臺南市,麻豆區,14856,46121,23583,22538
2009/11/1,臺南市,佳里區,19048,59458,29643,29815
2009/11/1,臺南市,新化區,13550,44383,22770,21613
2009/11/1,臺南市,善化區,14272,43369,21981,21388
2009/11/1,臺南市,學甲區,9443,28179,14426,13753
2009/11/1,臺南市,柳營區,7738,23006,12031,10975
2009/11/1,臺南市,後壁區,8689,26160,13637,12523
2009/11/1,臺南市,東山區,8159,23413,12485,10928
2009/11/1,臺南市,下營區,9040,26400,13695,12705
2009/11/1,臺南市,六甲區,7575,24008,12492,11516
2009/11/1,臺南市,官田區,7580,22446,11516,10930
2009/11/1,臺南市,大內區,4068,11083,5891,5192
2009/11/1,臺南市,西港區,7740,25364,12961,12403
2009/11/1,臺南市,七股區,7919,24986,13092,11894
2009/11/1,臺南市,將軍區,7405,21833,11125,10708
2009/11/1,臺南市,北門區,4343,12567,6419,6148
2009/11/1,臺南市,新市區,10672,34977,17614,17363
2009/11/1,臺南市,安定區,9134,30120,15623,14497
2009/11/1,臺南市,山上區,2724,8035,4225,3810
2009/11/1,臺南市,玉井區,5075,15587,8095,7492
2009/11/1,臺南市,楠西區,3595,10800,5737,5063
2009/11/1,臺南市,南化區,2820,9009,4932,4077
2009/11/1,臺南市,左鎮區,1974,5631,3120,2511
2009/11/1,臺南市,仁德區,24260,68872,35498,33374
2009/11/1,臺南市,歸仁區,20213,65928,33626,32302
2009/11/1,臺南市,關廟區,10612,36372,18892,17480
2009/11/1,臺南市,龍崎區,1596,4441,2404,2037
2009/11/1,高雄市,鳳山區,124669,339905,169860,170045
2009/11/1,高雄市,岡山區,32779,97053,48875,48178
2009/11/1,高雄市,旗山區,13689,40375,21094,19281
2009/11/1,高雄市,美濃區,13911,43444,22679,20765
2009/11/1,高雄市,林園區,23797,70775,36433,34342
2009/11/1,高雄市,大寮區,37698,109240,56873,52367
2009/11/1,高雄市,大樹區,12983,44245,22935,21310
2009/11/1,高雄市,仁武區,24732,70116,36243,33873
2009/11/1,高雄市,大社區,11537,32823,16917,15906
2009/11/1,高雄市,鳥松區,16226,42066,21394,20672
2009/11/1,高雄市,橋頭區,12374,36264,18644,17620
2009/11/1,高雄市,燕巢區,9900,31066,16619,14447
2009/11/1,高雄市,田寮區,3562,8324,4614,3710
2009/11/1,高雄市,阿蓮區,9078,30632,15460,15172
2009/11/1,高雄市,路竹區,15862,54122,27685,26437
2009/11/1,高雄市,湖內區,9381,28721,14837,13884
2009/11/1,高雄市,茄萣區,10087,31609,16531,15078
2009/11/1,高雄市,永安區,5764,14225,7270,6955
2009/11/1,高雄市,彌陀區,6528,20626,10759,9867
2009/11/1,高雄市,梓官區,11863,36897,19245,17652
2009/11/1,高雄市,六龜區,5805,15380,8334,7046
2009/11/1,高雄市,甲仙區,2557,7612,4103,3509
2009/11/1,高雄市,杉林區,4026,11097,6059,5038
2009/11/1,高雄市,內門區,5010,16120,8793,7327
2009/11/1,高雄市,茂林區,550,1843,943,900
2009/11/1,高雄市,桃源區,1245,4734,2534,2200
2009/11/1,高雄市,那瑪夏區,869,3452,1800,1652
2009/11/1,屏東縣,屏東市,72111,213785,106840,106945
2009/11/1,屏東縣,潮州鎮,17929,56054,28265,27789
2009/11/1,屏東縣,東港鎮,15340,50259,25542,24717
2009/11/1,屏東縣,恆春鎮,10654,31183,16073,15110
2009/11/1,屏東縣,萬丹鄉,14108,54309,28122,26187
2009/11/1,屏東縣,長治鄉,9647,30965,16224,14741
2009/11/1,屏東縣,麟洛鄉,3541,11617,6016,5601
2009/11/1,屏東縣,九如鄉,6508,23035,12005,11030
2009/11/1,屏東縣,里港鄉,7813,26244,13444,12800
2009/11/1,屏東縣,鹽埔鄉,7628,27442,14278,13164
2009/11/1,屏東縣,高樹鄉,9563,27207,14531,12676
2009/11/1,屏東縣,萬巒鄉,6389,22326,11758,10568
2009/11/1,屏東縣,內埔鄉,17589,58761,30608,28153
2009/11/1,屏東縣,竹田鄉,5458,18483,9837,8646
2009/11/1,屏東縣,新埤鄉,3340,10938,5780,5158
2009/11/1,屏東縣,枋寮鄉,8381,27009,14282,12727
2009/11/1,屏東縣,新園鄉,11257,38987,20141,18846
2009/11/1,屏東縣,崁頂鄉,4110,17284,8876,8408
2009/11/1,屏東縣,林邊鄉,6928,21126,10923,10203
2009/11/1,屏東縣,南州鄉,3656,11921,6135,5786
2009/11/1,屏東縣,佳冬鄉,7038,21713,11346,10367
2009/11/1,屏東縣,琉球鄉,3917,12593,6979,5614
2009/11/1,屏東縣,車城鄉,3495,9961,5383,4578
2009/11/1,屏東縣,滿州鄉,3047,8621,4722,3899
2009/11/1,屏東縣,枋山鄉,2082,6194,3306,2888
2009/11/1,屏東縣,三地門鄉,2135,7550,3867,3683
2009/11/1,屏東縣,霧臺鄉,948,2922,1545,1377
2009/11/1,屏東縣,瑪家鄉,1862,6520,3407,3113
2009/11/1,屏東縣,泰武鄉,1233,5099,2696,2403
2009/11/1,屏東縣,來義鄉,2133,7880,4053,3827
2009/11/1,屏東縣,春日鄉,1312,4871,2542,2329
2009/11/1,屏東縣,獅子鄉,1451,4954,2603,2351
2009/11/1,屏東縣,牡丹鄉,1850,4983,2574,2409
2009/11/1,臺東縣,臺東市,37678,109583,55706,53877
2009/11/1,臺東縣,成功鎮,5413,16010,8546,7464
2009/11/1,臺東縣,關山鎮,3211,9872,5183,4689
2009/11/1,臺東縣,卑南鄉,6538,18398,9977,8421
2009/11/1,臺東縣,大武鄉,2535,7173,3722,3451
2009/11/1,臺東縣,太麻里鄉,4518,12081,6480,5601
2009/11/1,臺東縣,東河鄉,3542,9517,5279,4238
2009/11/1,臺東縣,長濱鄉,2922,8467,4821,3646
2009/11/1,臺東縣,鹿野鄉,3110,8663,4687,3976
2009/11/1,臺東縣,池上鄉,3227,9325,4965,4360
2009/11/1,臺東縣,綠島鄉,982,3295,1773,1522
2009/11/1,臺東縣,延平鄉,1077,3632,2015,1617
2009/11/1,臺東縣,海端鄉,1090,4534,2471,2063
2009/11/1,臺東縣,達仁鄉,1486,4079,2235,1844
2009/11/1,臺東縣,金峰鄉,1018,3474,1816,1658
2009/11/1,臺東縣,蘭嶼鄉,1346,4279,2234,2045
2009/11/1,花蓮縣,花蓮市,40217,109974,54032,55942
2009/11/1,花蓮縣,鳳林鎮,4449,12178,6472,5706
2009/11/1,花蓮縣,玉里鎮,8921,27313,14843,12470
2009/11/1,花蓮縣,新城鄉,7234,20312,10592,9720
2009/11/1,花蓮縣,吉安鄉,28473,79463,40821,38642
2009/11/1,花蓮縣,壽豐鄉,6774,18893,10237,8656
2009/11/1,花蓮縣,光復鄉,4983,14270,7616,6654
2009/11/1,花蓮縣,豐濱鄉,1814,5102,2823,2279
2009/11/1,花蓮縣,瑞穗鄉,4619,13066,7060,6006
2009/11/1,花蓮縣,富里鄉,3972,11856,6518,5338
2009/11/1,花蓮縣,秀林鄉,4585,15101,7856,7245
2009/11/1,花蓮縣,萬榮鄉,2141,6994,3733,3261
2009/11/1,花蓮縣,卓溪鄉,1660,6427,3600,2827
2009/11/1,澎湖縣,馬公市,19394,56348,28576,27772
2009/11/1,澎湖縣,湖西鄉,4619,13455,7050,6405
2009/11/1,澎湖縣,白沙鄉,3092,9396,4926,4470
2009/11/1,澎湖縣,西嶼鄉,2797,8462,4390,4072
2009/11/1,澎湖縣,望安鄉,1860,4726,2558,2168
2009/11/1,澎湖縣,七美鄉,1229,3555,1871,1684
2009/11/1,基隆市,中正區,22024,56373,28953,27420
2009/11/1,基隆市,七堵區,19859,55504,28152,27352
2009/11/1,基隆市,暖暖區,14176,38110,19411,18699
2009/11/1,基隆市,仁愛區,19642,50433,24934,25499
2009/11/1,基隆市,中山區,18876,51486,26353,25133
2009/11/1,基隆市,安樂區,31654,85008,42351,42657
2009/11/1,基隆市,信義區,19876,51582,25893,25689
2009/11/1,新竹市,東區,66291,194604,96173,98431
2009/11/1,新竹市,北區,49457,144279,71441,72838
2009/11/1,新竹市,香山區,22435,72067,36788,35279
2009/11/1,臺中市,中區,8452,23308,11496,11812
2009/11/1,臺中市,東區,25549,73864,37411,36453
2009/11/1,臺中市,西區,42692,117406,56522,60884
2009/11/1,臺中市,南區,41174,112568,54742,57826
2009/11/1,臺中市,北區,54815,147558,71613,75945
2009/11/1,臺中市,西屯區,70901,203445,98999,104446
2009/11/1,臺中市,南屯區,51453,150643,72771,77872
2009/11/1,臺中市,北屯區,81483,243946,118805,125141
2009/11/1,嘉義市,東區,44552,127969,62512,65457
2009/11/1,嘉義市,西區,49919,145961,72480,73481
2009/11/1,臺南市,東區,70210,194388,94137,100251
2009/11/1,臺南市,南區,42713,126565,63617,62948
2009/11/1,臺南市,北區,47267,131121,64938,66183
2009/11/1,臺南市,安南區,53415,176994,90156,86838
2009/11/1,臺南市,安平區,22588,61723,29627,32096
2009/11/1,臺南市,中西區,29928,80039,39362,40677
2009/11/1,臺北市,松山區,77166,208162,98751,109411
2009/11/1,臺北市,信義區,85426,225410,108993,116417
2009/11/1,臺北市,大安區,116027,311527,146918,164609
2009/11/1,臺北市,中山區,90153,218158,103038,115120
2009/11/1,臺北市,中正區,61399,158710,76706,82004
2009/11/1,臺北市,大同區,46346,123454,60999,62455
2009/11/1,臺北市,萬華區,73238,188702,94562,94140
2009/11/1,臺北市,文山區,95835,260943,126631,134312
2009/11/1,臺北市,南港區,40952,113213,55977,57236
2009/11/1,臺北市,內湖區,94793,267632,129263,138369
2009/11/1,臺北市,士林區,99383,283846,138332,145514
2009/11/1,臺北市,北投區,88420,248122,120729,127393
2009/11/1,高雄市,鹽埕區,11123,27688,13954,13734
2009/11/1,高雄市,鼓山區,50659,129148,63541,65607
2009/11/1,高雄市,左營區,72374,189802,93719,96083
2009/11/1,高雄市,楠梓區,60843,171721,85381,86340
2009/11/1,高雄市,三民區,130075,355232,174276,180956
2009/11/1,高雄市,新興區,22847,55791,27266,28525
2009/11/1,高雄市,前金區,12519,29255,14317,14938
2009/11/1,高雄市,苓雅區,71145,185107,90321,94786
2009/11/1,高雄市,前鎮區,75509,199878,99743,100135
2009/11/1,高雄市,旗津區,10892,29964,15598,14366
2009/11/1,高雄市,小港區,61999,153853,77542,76311
2009/11/1,金門縣,金城鎮,10661,31384,16253,15131
2009/11/1,金門縣,金湖鎮,7005,20343,10573,9770
2009/11/1,金門縣,金沙鎮,5217,14762,7576,7186
2009/11/1,金門縣,金寧鄉,5995,17632,9227,8405
2009/11/1,金門縣,烈嶼鄉,2529,8487,4340,4147
2009/11/1,金門縣,烏坵鄉,136,499,252,247
2009/11/1,連江縣,南竿鄉,1170,5935,3425,2510
2009/11/1,連江縣,北竿鄉,377,1753,1013,740
2009/11/1,連江縣,莒光鄉,238,1163,685,478
2009/11/1,連江縣,東引鄉,264,1048,614,434
2009/12/1,總計,臺灣地區,7772091,23016050,11582510,11433540
2009/12/1,總計,臺灣省,6222003,18880708,9566411,9314297
2009/12/1,總計,新北市,1375268,3873653,1927574,1946079
2009/12/1,總計,宜蘭縣,151942,461625,235714,225911
2009/12/1,總計,桃園市,654106,1978782,999065,979717
2009/12/1,總計,新竹縣,157821,510882,263338,247544
2009/12/1,總計,苗栗縣,170104,561744,292217,269527
2009/12/1,總計,臺中市,459746,1562126,792546,769580
2009/12/1,總計,彰化縣,359341,1312467,674594,637873
2009/12/1,總計,南投縣,169274,530824,273596,257228
2009/12/1,總計,雲林縣,227121,722795,377914,344881
2009/12/1,總計,嘉義縣,174312,547716,286024,261692
2009/12/1,總計,臺南市,365510,1104346,564259,540087
2009/12/1,總計,高雄市,427081,1242973,637505,605468
2009/12/1,總計,屏東縣,274745,882640,454425,428215
2009/12/1,總計,臺東縣,79756,232497,121905,110592
2009/12/1,總計,花蓮縣,119916,340964,176151,164813
2009/12/1,總計,澎湖縣,33134,96210,49499,46711
2009/12/1,總計,基隆市,146136,388321,195932,192389
2009/12/1,總計,新竹市,138505,411587,204640,206947
2009/12/1,總計,臺中市,377296,1073635,522676,550959
2009/12/1,總計,嘉義市,94513,273861,134980,138881
2009/12/1,總計,臺南市,266376,771060,381857,389203
2009/12/1,總計,臺北市,969418,2607428,1260450,1346978
2009/12/1,總計,高雄市,580670,1527914,755649,772265
2009/12/1,總計,福建省,33743,103722,54224,49498
2009/12/1,總計,金門縣,31688,93803,48475,45328
2009/12/1,總計,連江縣,2055,9919,5749,4170
2009/12/1,新北市,板橋區,190705,552884,274166,278718
2009/12/1,新北市,三重區,137206,388304,193957,194347
2009/12/1,新北市,永和區,89304,236812,113827,122985
2009/12/1,新北市,中和區,153254,414535,205247,209288
2009/12/1,新北市,新莊區,134139,400848,198316,202532
2009/12/1,新北市,新店區,114271,294602,144712,149890
2009/12/1,新北市,土城區,81009,238897,119657,119240
2009/12/1,新北市,蘆洲區,64290,197043,97719,99324
2009/12/1,新北市,汐止區,77293,186979,93042,93937
2009/12/1,新北市,樹林區,57251,172300,86954,85346
2009/12/1,新北市,鶯歌區,26877,86589,43901,42688
2009/12/1,新北市,三峽區,33854,100637,51577,49060
2009/12/1,新北市,淡水區,55006,140156,68412,71744
2009/12/1,新北市,瑞芳區,15682,42713,21880,20833
2009/12/1,新北市,五股區,26768,79149,40282,38867
2009/12/1,新北市,泰山區,25873,76491,38505,37986
2009/12/1,新北市,林口區,28128,78462,38922,39540
2009/12/1,新北市,深坑區,8568,23108,11669,11439
2009/12/1,新北市,石碇區,3264,7973,4459,3514
2009/12/1,新北市,坪林區,2400,6549,3670,2879
2009/12/1,新北市,三芝區,8768,23369,12108,11261
2009/12/1,新北市,石門區,3890,12380,6534,5846
2009/12/1,新北市,八里區,11780,33958,17333,16625
2009/12/1,新北市,平溪區,2362,5447,3026,2421
2009/12/1,新北市,雙溪區,3812,9832,5304,4528
2009/12/1,新北市,貢寮區,4352,13876,7179,6697
2009/12/1,新北市,金山區,6583,22408,11298,11110
2009/12/1,新北市,萬里區,6884,21604,11009,10595
2009/12/1,新北市,烏來區,1695,5748,2909,2839
2009/12/1,宜蘭縣,宜蘭市,32807,95831,47279,48552
2009/12/1,宜蘭縣,羅東鎮,24623,73038,35148,37890
2009/12/1,宜蘭縣,蘇澳鎮,13436,43305,22261,21044
2009/12/1,宜蘭縣,頭城鎮,9599,31161,16129,15032
2009/12/1,宜蘭縣,礁溪鄉,12153,35895,18838,17057
2009/12/1,宜蘭縣,壯圍鄉,7996,25109,13254,11855
2009/12/1,宜蘭縣,員山鄉,10645,32378,17381,14997
2009/12/1,宜蘭縣,冬山鄉,16953,52330,27029,25301
2009/12/1,宜蘭縣,五結鄉,12762,38797,20188,18609
2009/12/1,宜蘭縣,三星鄉,7380,21710,11711,9999
2009/12/1,宜蘭縣,大同鄉,1810,6004,3286,2718
2009/12/1,宜蘭縣,南澳鄉,1778,6067,3210,2857
2009/12/1,桃園市,桃園區,139779,401096,196687,204409
2009/12/1,桃園市,中壢區,123308,365109,182735,182374
2009/12/1,桃園市,平鎮區,65022,206471,104064,102407
2009/12/1,桃園市,八德區,56478,175127,89354,85773
2009/12/1,桃園市,大溪區,28762,91875,47267,44608
2009/12/1,桃園市,楊梅區,46997,148092,75400,72692
2009/12/1,桃園市,蘆竹區,46389,138727,69656,69071
2009/12/1,桃園市,大園區,25493,81309,42277,39032
2009/12/1,桃園市,龜山區,48426,135692,68907,66785
2009/12/1,桃園市,龍潭區,36191,114266,58174,56092
2009/12/1,桃園市,新屋區,14827,49576,26453,23123
2009/12/1,桃園市,觀音區,18783,60831,32146,28685
2009/12/1,桃園市,復興區,3651,10611,5945,4666
2009/12/1,新竹縣,竹北市,45089,137861,69351,68510
2009/12/1,新竹縣,關西鎮,9199,32431,17273,15158
2009/12/1,新竹縣,新埔鎮,10276,36012,19057,16955
2009/12/1,新竹縣,竹東鎮,30167,97089,48991,48098
2009/12/1,新竹縣,湖口鄉,23098,75546,38639,36907
2009/12/1,新竹縣,橫山鄉,4375,14772,7991,6781
2009/12/1,新竹縣,新豐鄉,15312,52761,27292,25469
2009/12/1,新竹縣,芎林鄉,6251,20963,11043,9920
2009/12/1,新竹縣,寶山鄉,4588,13998,7548,6450
2009/12/1,新竹縣,北埔鄉,3080,10289,5570,4719
2009/12/1,新竹縣,峨眉鄉,2018,6133,3404,2729
2009/12/1,新竹縣,尖石鄉,2662,8351,4584,3767
2009/12/1,新竹縣,五峰鄉,1706,4676,2595,2081
2009/12/1,苗栗縣,苗栗市,28812,90826,45834,44992
2009/12/1,苗栗縣,苑裡鎮,13751,49016,25609,23407
2009/12/1,苗栗縣,通霄鎮,11237,38535,20534,18001
2009/12/1,苗栗縣,竹南鎮,23443,77344,39371,37973
2009/12/1,苗栗縣,頭份市,28840,96261,49088,47173
2009/12/1,苗栗縣,後龍鎮,11560,39822,21079,18743
2009/12/1,苗栗縣,卓蘭鎮,5898,18497,9777,8720
2009/12/1,苗栗縣,大湖鄉,5292,16186,8695,7491
2009/12/1,苗栗縣,公館鄉,10022,34813,18325,16488
2009/12/1,苗栗縣,銅鑼鄉,5960,19633,10401,9232
2009/12/1,苗栗縣,南庄鄉,3953,11318,6248,5070
2009/12/1,苗栗縣,頭屋鄉,3492,11702,6185,5517
2009/12/1,苗栗縣,三義鄉,5237,17713,9343,8370
2009/12/1,苗栗縣,西湖鄉,2662,7939,4390,3549
2009/12/1,苗栗縣,造橋鄉,3950,13737,7269,6468
2009/12/1,苗栗縣,三灣鄉,2379,7393,4014,3379
2009/12/1,苗栗縣,獅潭鄉,1682,5059,2826,2233
2009/12/1,苗栗縣,泰安鄉,1934,5950,3229,2721
2009/12/1,臺中市,豐原區,48848,165245,82141,83104
2009/12/1,臺中市,大里區,60457,196056,97438,98618
2009/12/1,臺中市,太平區,53860,172389,86680,85709
2009/12/1,臺中市,東勢區,16859,53696,27876,25820
2009/12/1,臺中市,大甲區,21395,78707,39990,38717
2009/12/1,臺中市,清水區,24626,85743,44273,41470
2009/12/1,臺中市,沙鹿區,23035,80640,41082,39558
2009/12/1,臺中市,梧棲區,15777,54943,27915,27028
2009/12/1,臺中市,后里區,14653,54401,28041,26360
2009/12/1,臺中市,神岡區,17411,63982,33060,30922
2009/12/1,臺中市,潭子區,31868,99677,49803,49874
2009/12/1,臺中市,大雅區,25905,89499,45158,44341
2009/12/1,臺中市,新社區,7298,25761,13560,12201
2009/12/1,臺中市,石岡區,4818,16146,8432,7714
2009/12/1,臺中市,外埔區,8716,32007,16489,15518
2009/12/1,臺中市,大安區,5201,20417,10774,9643
2009/12/1,臺中市,烏日區,20078,68373,34704,33669
2009/12/1,臺中市,大肚區,15641,55874,28669,27205
2009/12/1,臺中市,龍井區,20282,73934,37683,36251
2009/12/1,臺中市,霧峰區,18556,63906,32914,30992
2009/12/1,臺中市,和平區,4462,10730,5864,4866
2009/12/1,彰化縣,彰化市,70929,237160,118364,118796
2009/12/1,彰化縣,鹿港鎮,21988,85364,43799,41565
2009/12/1,彰化縣,和美鎮,23734,89624,46034,43590
2009/12/1,彰化縣,北斗鎮,9797,33631,17061,16570
2009/12/1,彰化縣,員林市,36297,125838,63356,62482
2009/12/1,彰化縣,溪湖鎮,14927,56260,28798,27462
2009/12/1,彰化縣,田中鎮,12442,44499,23198,21301
2009/12/1,彰化縣,二林鎮,14198,54479,28118,26361
2009/12/1,彰化縣,線西鄉,4060,17081,8785,8296
2009/12/1,彰化縣,伸港鄉,8848,35942,18520,17422
2009/12/1,彰化縣,福興鄉,11893,49130,25738,23392
2009/12/1,彰化縣,秀水鄉,9569,38985,20238,18747
2009/12/1,彰化縣,花壇鄉,12791,46238,23865,22373
2009/12/1,彰化縣,芬園鄉,6849,24980,13244,11736
2009/12/1,彰化縣,大村鄉,10090,36646,19099,17547
2009/12/1,彰化縣,埔鹽鄉,8701,34565,18141,16424
2009/12/1,彰化縣,埔心鄉,9812,35410,18369,17041
2009/12/1,彰化縣,永靖鄉,10311,39607,20547,19060
2009/12/1,彰化縣,社頭鄉,12231,45038,23210,21828
2009/12/1,彰化縣,二水鄉,5300,16749,8819,7930
